relabel_priority,trust_score,label,label_error_prob,class_noise_rate
0.11410265447296995,0.0365831895221546,1,0.478415347197648,0.2475576919073494
0.11405992635606038,0.0367483624925706,1,0.4783181998520666,0.2475576919073494
0.1139981163182341,0.0369873543154297,1,0.4781776355627161,0.2475576919073494
0.11399781637035789,0.0369885142367853,1,0.4781769533489102,0.2475576919073494
0.11398249891417764,0.0370477500245846,1,0.4781421135108081,0.2475576919073494
0.11397888013839519,0.0370617451600202,1,0.4781338821987769,0.2475576919073494
0.11376747740009657,0.0378797004022772,1,0.4776527975492149,0.2475576919073494
0.11364779076153529,0.0383431240839946,1,0.4773802324894172,0.2475576919073494
0.11362930425572573,0.0384147249707564,1,0.4773381200537525,0.2475576919073494
0.11357318449953006,0.0386321202606685,1,0.477210257878097,0.2475576919073494
0.11356200189629091,0.0386754455169853,1,0.4771847759022192,0.2475576919073494
0.11352953248748991,0.0388012551930439,1,0.4771107802838878,0.2475576919073494
0.11351138722482869,0.0388715706783308,1,0.4770694238638169,0.2475576919073494
0.1134597510009828,0.0390716989612419,1,0.4769517173685494,0.2475576919073494
0.11344360006701892,0.0391343049719698,1,0.4769148953162224,0.2475576919073494
0.11335653676924631,0.0394718654562754,1,0.4767163573536195,0.2475576919073494
0.1133354404764101,0.0395536790488731,1,0.4766682382616559,0.2475576919073494
0.1132861809301483,0.039744742073328,1,0.4765558635455156,0.2475576919073494
0.11326042625410764,0.0398446531650745,1,0.4764971003148679,0.2475576919073494
0.11319264636879796,0.0401076481551289,1,0.4763424184373146,0.2475576919073494
0.11312809748833924,0.0403581790996636,1,0.4761950673532585,0.2475576919073494
0.11311023492055519,0.0404275208922193,1,0.476154283615655,0.2475576919073494
0.11307923698498606,0.0405478665739569,1,0.476083501674133,0.2475576919073494
0.11304283995950061,0.040689194465063,1,0.4760003789365387,0.2475576919073494
0.11302297695834584,0.0407663310660264,1,0.4759550106416421,0.2475576919073494
0.1129663196465247,0.0409863928264338,1,0.4758255801674325,0.2475576919073494
0.1129436316382483,0.0410745303192586,1,0.4757737416405079,0.2475576919073494
0.11294251353862672,0.0410788740964395,1,0.4757711868252626,0.2475576919073494
0.1128779671349671,0.0413296707698951,1,0.4756236794513533,0.2475576919073494
0.11281535114298692,0.041573034816882,1,0.4754805436155371,0.2475576919073494
0.11281380664682025,0.0415790385209784,1,0.4754770125056033,0.2475576919073494
0.11279626924205606,0.0416472120856834,1,0.4754369158673143,0.2475576919073494
0.11279609235952728,0.0416478997120852,1,0.4754365114362532,0.2475576919073494
0.11279488295810429,0.0416526012441776,1,0.4754337462055874,0.2475576919073494
0.11277872016115754,0.0417154363063189,1,0.4753967894354749,0.2475576919073494
0.11276338800839679,0.0417750462582461,1,0.475361729530786,0.2475576919073494
0.11256816921286027,0.0425343904030858,1,0.4749151173044139,0.2475576919073494
0.11254340130623619,0.0426307770451278,1,0.4748584269972753,0.2475576919073494
0.11254258768018924,0.0426339435261611,1,0.4748565646149106,0.2475576919073494
0.11246573964450562,0.0429330730081077,1,0.4746806300471476,0.2475576919073494
0.1124087598860168,0.0431549311165744,1,0.474550143041441,0.2475576919073494
0.11236661602501201,0.0433190596418399,1,0.4744536099917321,0.2475576919073494
0.11236028713276151,0.043343710040102,1,0.4744391117311956,0.2475576919073494
0.11230605779969464,0.0435549560939424,1,0.4743148662608655,0.2475576919073494
0.11222227837151981,0.0438814117538071,1,0.4741228596587803,0.2475576919073494
0.11220144903085494,0.0439625943221906,1,0.4740751117070054,0.2475576919073494
0.11220043364869008,0.0439665519757862,1,0.4740727839923644,0.2475576919073494
0.11216942403856907,0.0440874266515653,1,0.4740016909202329,0.2475576919073494
0.11211244789167434,0.0443095614752259,1,0.4738710411630391,0.2475576919073494
0.11198513686587201,0.0448061158427,1,0.4735789901173052,0.2475576919073494
0.11197244073394089,0.044855650244255,1,0.4735498562002126,0.2475576919073494
0.11195148769653582,0.0449374053479647,1,0.4735017715087941,0.2475576919073494
0.11188478021382021,0.0451977369247575,1,0.473348656131667,0.2475576919073494
0.11188352138087046,0.0452026503670513,1,0.4733457662649091,0.2475576919073494
0.11184456802652895,0.0453547055972967,1,0.4732563341867494,0.2475576919073494
0.11183775603534256,0.0453812990470385,1,0.4732406931103325,0.2475576919073494
0.1117915733189196,0.0455616137561936,1,0.4731346400719959,0.2475576919073494
0.1117498687697955,0.0457244757874945,1,0.4730388519173297,0.2475576919073494
0.11168104317644417,0.0459933152373315,1,0.4728807325902179,0.2475576919073494
0.11166262347565603,0.0460652783253483,1,0.4728384071239926,0.2475576919073494
0.11163984832868705,0.0461542656545322,1,0.4727860687613729,0.2475576919073494
0.11150654691766598,0.0466752833464201,1,0.4724796294835638,0.2475576919073494
0.11143965242452984,0.0469368615528048,1,0.4723257808947285,0.2475576919073494
0.11136654423750622,0.0472228263763826,1,0.4721575891895707,0.2475576919073494
0.1113528866154012,0.0472762588952081,1,0.4721261625744378,0.2475576919073494
0.11131928459231871,0.0474077334557859,1,0.4720488351246774,0.2475576919073494
0.1113085540203752,0.0474497230901429,1,0.4720241387018339,0.2475576919073494
0.1112673931076199,0.0476108078562627,1,0.4719293958549702,0.2475576919073494
0.11122680657641375,0.0477696737223087,1,0.4718359580657787,0.2475576919073494
0.11114668049394988,0.0480833918080886,1,0.4716514431344455,0.2475576919073494
0.11111125714507367,0.0482221208206759,1,0.4715698489408311,0.2475576919073494
0.11110861046312599,0.0482324869436889,1,0.4715637520514179,0.2475576919073494
0.11107584164372707,0.0483608410465689,1,0.4714882599151568,0.2475576919073494
